timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
2025-03-03 13:54:41.127000,-12.275349907749117,-230.93065403290808,-204.771720734215,-206.7048292617947,-136.74481483518446,-220.47018236932283,-210.53695285097584,-188.73036182275675,-173.9943025008275,-199.83245168623486,-219.87350694873837,-209.9689471231435,-184.94017059479063,-185.29995364771017,-212.6368957560752,-205.49825879706117
2025-03-03 13:54:41.131000,-9.135750045029596,-230.7359055805341,-204.25891851557978,-206.01067629195578,-137.3709492038742,-220.24191206901924,-210.21600338714677,-188.1836323171188,-174.24352624833443,-199.73500839698187,-219.4084885726352,-209.60119941397306,-184.71830480987828,-184.7027440976579,-210.51953941346756,-204.38936718203385
2025-03-03 13:54:41.135000,-6.159363362818461,-226.98254614900452,-200.59832607634803,-202.08779513219358,-135.7695094331756,-216.59193117915217,-206.68328825224114,-184.73254346782534,-171.83447951160872,-196.55943301160247,-215.56534778643817,-206.02913420724963,-181.73704812722994,-181.22976753470988,-205.11372303299692,-199.99632923708583
2025-03-03 13:54:41.139000,-3.4212744930745225,-220.1499100879537,-194.20953407348216,-195.36396583065078,-132.17519349902545,-209.952769843224,-200.34427720456492,-178.73437363472667,-167.06633330198466,-190.66647492759373,-208.75608586866795,-199.64643577969235,-176.3461350828661,-175.23396921608503,-196.87573739422177,-192.7409959293999
2025-03-03 13:54:41.143000,-0.976541992967292,-210.74687856488433,-185.54009962722063,-186.2983832816317,-126.84394103861214,-200.78753741605496,-191.62916495990876,-170.57136670519427,-160.25213509335035,-182.42952622259835,-199.40758640037342,-190.8688265892478,-168.91166131037832,-167.0834388440154,-186.27083803209513,-183.0454302221801
2025-03-03 13:54:41.147000,1.1651095229709612,-199.25277028924035,-175.01463546363604,-175.32998450006625,-120.01669621473398,-189.5349060051301,-180.9423002296463,-160.60584338375162,-151.6728805098924,-172.18273583155022,-187.90339644584589,-180.08466409381353,-159.76875940086995,-157.10822686516696,-173.71116722184044,-171.28081384924866
2025-03-03 13:54:41.151000,3.0573157741308155,-186.04121704075192,-162.9675115823749,-162.80940325843756,-111.87905608037016,-176.5398116476087,-168.59877480201072,-149.12237041514018,-141.5332700826979,-160.17442976792142,-174.53098117418202,-167.59583480274384,-149.16674521731602,-145.5526267129109,-159.50230254047585,-157.72664479496265
2025-03-03 13:54:41.155000,4.8058281907465945,-171.32999430151682,-149.5995409954918,-148.95425198984634,-102.54502687811947,-162.01082701906176,-154.78725263826976,-136.29513993748668,-129.94728445540426,-146.55014423740425,-159.45938423319237,-153.58402079732141,-137.2392897279642,-132.55860976572987,-143.82105399426567,-142.5468885190018
2025-03-03 13:54:41.159000,6.537693859215222,-155.17803385928988,-134.97697130401014,-133.84625496300944,-92.06731703773721,-146.02041186517184,-139.57317934945647,-122.19272918228675,-116.95054760739545,-131.3604417990829,-142.74287143058058,-138.11359935790298,-124.00852722417855,-118.17456563864108,-126.71802785574988,-125.77869482696713
2025-03-03 13:54:41.163000,8.37898627782207,-137.5075998242244,-119.05063387095397,-117.44863680891407,-80.4509774712073,-128.52465761911157,-122.91777828417725,-106.7949617041074,-102.5147618335102,-114.57312680087774,-124.33323355255632,-121.14959743355156,-109.40309248721483,-102.36844017340512,-108.13040269136937,-107.33859366343636
2025-03-03 13:54:41.167000,10.448138601685462,-118.12674691490203,-101.67225970488028,-99.62198490604544,-67.65794525596735,-109.38112354241497,-104.69196996826972,-90.00245246261834,-86.55590245380051,-96.08575234913181,-104.09888907654053,-102.57407563083298,-93.27677932020039,-85.04113252794153,-87.90567419643905,-87.05798436284744
2025-03-03 13:54:41.171000,12.840805468515862,-96.76661853227121,-82.62306644301326,-80.15431316625205,-53.61967023921615,-88.38109886783886,-84.70407148397537,-71.65860145590877,-68.95729864952783,-75.75888715495091,-81.86892677746904,-82.21814859625955,-75.44338663357703,-66.05957464061115,-65.85325572939799,-64.74987054178193
2025-03-03 13:54:41.175000,15.591914644343962,-73.16360942096097,-61.68349134848387,-58.83272492722571,-38.2781842481619,-65.32333852418057,-62.76950834050835,-51.61167829157102,-49.627568941507455,-53.48653244663885,-57.5144138153542,-59.93143116233264,-55.74388328892578,-45.32500287568096,-41.83323256083423,-40.2955835812159
2025-03-03 13:54:41.179000,18.644866053723394,-47.17078276494353,-38.72995443926508,-35.541223104267345,-21.645086242680478,-40.11303421041024,-38.80507920970069,-29.800069936196678,-28.57698288388708,-29.28253775756173,-31.0427228196826,-35.66879928362965,-34.12507051458366,-22.85561574060924,-15.854569979960477,-13.727265428942065
2025-03-03 13:54:41.183000,21.864399143531276,-18.83844109920122,-13.804294452532213,-10.330741622496438,-3.8418764335151736,-12.831583596341698,-12.89365640727203,-6.309414571669087,-5.966589317051805,-3.3336454212822177,-2.653605284287349,-9.545823416831608,-10.687495348044592,1.164938010122555,11.870745413349592,14.725510308384875
