timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
2025-03-30 09:36:24.131000,-56.322383019855586,771.972604577791,703.554458536834,715.8903953417266,638.4669489642577,920.8933857050004,139.84285532097402,601.5134594122894,301.8604747775774,359.279693068998,743.3433783215329,724.8229938409145,579.3044407375775,688.9669968546076,329.2691882810881,859.6886186940998
2025-03-30 09:36:24.135000,-62.52589226063792,671.6942097342757,607.424625083549,618.8036227446149,571.7442888713009,815.1860151592995,189.6340404142051,523.059197878735,406.72234139348075,362.5212243942576,808.1468230767143,620.7143142720141,465.7894745764877,775.5237549098105,385.92419231739154,750.0386801876708
2025-03-30 09:36:24.139000,-89.74995599769132,551.3373367386414,491.58100475887767,502.1137436820928,488.81303654286927,687.6041252322598,221.8469320096573,423.3213660997564,488.26119012182727,341.3671069993152,845.5752603359315,496.16647719242746,334.11337891489785,843.1993803257475,418.1027393849357,619.977565468946
2025-03-30 09:36:24.143000,-138.68619766607642,389.452574227242,335.8542760740343,345.4036431918367,368.1755807157756,517.5332520240265,228.0426660759855,283.4114693094644,539.6131240081023,281.8639508903802,851.0069763207939,328.8333516560413,162.48647445069193,888.0544213203791,415.88534858583205,446.811785380662
2025-03-30 09:36:24.147000,-207.0678823722934,168.80118128227593,124.40448462861255,132.5521142661616,192.18514347791208,288.44590194959653,202.30970157969372,88.9613878335253,556.363234635807,174.13073422222948,822.0647377272626,100.53499800996892,-66.53277425427578,907.2503478408889,372.69369990396405,211.75894502836616
2025-03-30 09:36:24.151000,-290.1272397622147,-121.48959025128843,-152.37884145966083,-146.32146867886863,-50.79525043212849,-9.990409447989853,141.75450525310052,-168.237995464969,536.8513039863842,13.316269072934382,758.8302824203604,-200.5688039741285,-363.9573759669905,899.2570821815493,285.8166416888871,-97.77224760964855
2025-03-30 09:36:24.155000,-381.28013614411464,-484.712985021911,-496.8947562412094,-493.8319217354328,-365.1471474926086,-380.733061975814,46.647067823767856,-489.48209476739936,482.1936029488392,-200.05965171773582,663.8393750926994,-578.6458876359308,-733.2031310786105,863.9819550784566,156.5237598968776,-486.6883757916724
2025-03-30 09:36:24.159000,-472.96268862854055,-916.3134982541126,-904.2207426381374,-905.1848847657036,-747.6683822357005,-819.1061533058646,-79.72562148120285,-869.2067078278723,396.0762759308169,-460.32591049632805,541.8691594465972,-1029.7754261166322,-1169.8415294431584,802.8202699046518,-10.19203089047374,-951.6483326205029
2025-03-30 09:36:24.163000,-557.5445486767693,-1404.461648491332,-1362.7633264098567,-1368.8090914315285,-1188.0754402836046,-1313.3648296547256,-231.4519848428803,-1295.729861177869,284.3584425344828,-757.3594082081315,399.5318696962624,-1542.4429392158688,-1662.193005096139,718.6018298516548,-206.19525627077445,-1481.4387626632754
2025-03-30 09:36:24.167000,-628.1531802714743,-1931.3257689447812,-1855.532015861459,-1867.627038618343,-1670.1859051680754,-1845.9392989855892,-400.603012823142,-1752.5394177124695,154.50855431830848,-1077.6647046098133,244.69997208429285,-2098.8049290001663,-2192.6149759832633,615.4007347276278,-421.05530845246903,-2058.157903547438
