Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16
11:31:47.443,-1149.525,-422.175,-405.21000000000004,-428.02500000000003,-359.385,-510.51,-467.61,-277.68,-26,72,-944,576,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-953.355,-655.005,-639.21,-668.07,-328.575,-758.745,-712.9200000000001,-532.9350000000001,-22,73,-947,576,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-177.84,-725.595,-717.405,-719.745,86.19,-758.1600000000001,-749.58,-542.2950000000001,-21,75,-954,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-590.07,-485.55,-471.315,-464.88,-105.3,-481.845,-475.605,-259.74,-21,75,-954,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-1138.02,-247.65,-237.705,-272.805,-393.51,-291.52500000000003,-295.815,-110.955,-8,74,-950,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-1143.285,-402.87,-401.89500000000004,-436.605,-475.41,-471.90000000000003,-478.14000000000004,-298.545,-14,74,-935,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.444,-1057.68,-555.945,-571.35,-592.41,-451.23,-637.26,-637.455,-454.35,-22,76,-951,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.517,-794.625,-711.75,-717.7950000000001,-734.76,-335.595,-778.635,-795.99,-608.985,-19,77,-952,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,-201.24,-1122.03,-1120.8600000000001,-1149.915,-68.055,-1204.515,-1221.8700000000001,-1049.88,-19,79,-953,704,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,41.145,-825.825,-797.94,-864.63,168.48000000000002,-821.5350000000001,-855.27,-655.005,-17,78,-955,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,-177.06,-721.695,-704.535,-774.15,75.66,-724.4250000000001,-760.11,-554.97,-17,74,-955,576,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,-605.085,-383.37,-374.40000000000003,-425.49,-126.555,-346.125,-399.555,-162.435,-17,74,-955,576,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,-1194.96,-184.275,-178.62,-264.225,-465.27000000000004,-216.255,-258.57,-73.32000000000001,-19,74,-960,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.518,-1233.96,-295.035,-283.53000000000003,-363.675,-513.825,-311.61,-358.41,-163.41,-19,74,-960,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.521,-1020.825,-456.69,-463.71000000000004,-531.57,-442.065,-491.01,-553.8000000000001,-360.555,-16,78,-957,576,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.521,-711.945,-622.0500000000001,-644.28,-700.245,-292.695,-675.48,-735.735,-542.2950000000001,-14,81,-956,640,-6389.76,-6389.76,-6389.76,-6389.76
11:31:47.521,-357.435,-903.825,-916.3050000000001,-985.9200000000001,-126.75,-974.61,-1036.815,-856.83,-14,81,-956,704,-6389.76,-6389.76,-6389.76,-6389.76
