timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16,label
2025-03-30 11:46:25.801,2.383738867083389,-4.206471881720161,-5.753360203089639,-6.15663089781423,0.2637550904979897,-6.076129670977545,-5.378789102292141,-5.488120789514162,-2.06089275265032,-3.1016564156765094,-5.2811080993912,43.79466316720247,-1.2663749848236487,-2.49913257657319,-4.7348383862340215,13.514028148782064,0
2025-03-30 11:46:25.805,2.3677466936168607,-4.082125737305874,-5.462661457546028,-5.9489702965741165,0.1616143127498416,-5.81294422673864,-5.270166213353252,-5.704271478589142,-2.237518121576206,-3.3572821901988528,-5.446579370640989,57.18641897458917,-1.4051386546094111,-2.437034524189772,-5.083578635681259,15.472739502165464,0
2025-03-30 11:46:25.809,2.3348841320245204,-3.947013612303892,-5.156506179760556,-5.721235052400621,-0.0794333340358056,-5.562298351361193,-5.118952518183603,-5.896457052006491,-2.4699963233396325,-3.7157220678711993,-5.65661964127095,69.03834138196711,-1.7345228941790969,-2.4113737250676563,-5.481286935062086,17.040440315661815,0
2025-03-30 11:46:25.813,2.281917003261797,-3.798630132782612,-4.838544733306208,-5.481863811909395,-0.4528632444638311,-5.333611990644584,-4.938605228043566,-6.0592952486381,-2.7491423005037268,-4.166895474459659,-5.9050499620416375,79.11555377965593,-2.2387200879307434,-2.4318365512924878,-5.916097526131997,18.176351992642868,0
2025-03-30 11:46:25.817,2.198645589619668,-3.636484035140391,-4.511627100598315,-5.23796789730378,-0.9450120023530916,-5.13493337161996,-4.742737864487536,-6.187849764821422,-3.064823251495864,-4.690979588900238,-6.181709104170711,87.1916906573798,-2.893026758400645,-2.508978851283737,-6.373489885304273,18.812520057395997,0
2025-03-30 11:46:25.821,2.075932743402539,-3.459039107964299,-4.175349425202813,-4.992512714752358,-1.5340045183462534,-4.967911128525492,-4.540467058632415,-6.2730998411385634,-3.403275199540575,-5.257022721419111,-6.470532279102584,92.96906570822829,-3.66305698516316,-2.649089143316125,-6.834142304762879,18.880888929511787,0
2025-03-30 11:46:25.825,1.9119496027972744,-3.264576501611233,-3.8277350213886,-4.7458674206611615,-2.1902107938174904,-4.827502661152232,-4.337299950279461,-6.303039121101575,-3.750086417129636,-5.828352157975776,-6.753394791239423,96.15462816580686,-4.502561037268715,-2.8534550829869474,-7.2761423957914495,18.380654625703546,0
2025-03-30 11:46:25.829,1.712613682290178,-3.05446317025502,-3.4692348091788734,-4.499118265934205,-2.8788585321286493,-4.70483230437138,-4.138155928837226,-6.266691493262186,-4.094401572657636,-6.369384189168247,-7.014850974299278,96.61844790457648,-5.35563749493578,-3.119220666907614,-7.677953763331902,17.40162937448489,0
2025-03-30 11:46:25.833,1.4878179572111214,-2.834000699099631,-3.1034799549049485,-4.254307428873643,-3.564071443778261,-4.588512654329165,-3.946698028962696,-6.155233775314078,-4.428357133462623,-6.848584096940821,-7.242278812464652,94.45822755519303,-6.165217021557594,-3.4379687465578543,-8.018480026291272,16.068339680678893,0
2025-03-30 11:46:25.837,1.247869520741314,-2.6099976964119667,-2.733994893419857,-4.011486995796918,-4.213115864676418,-4.464027087838816,-3.7615605038616375,-5.960159701265472,-4.742875386610926,-7.238802598907097,-7.4228271607249745,89.90666088332308,-6.882091785753282,-3.79347460016098,-8.276146037984564,14.467873918907026,0
2025-03-30 11:46:25.841,1.0028995368479985,-2.388833513656071,-2.362372552926343,-3.767421172105258,-4.799757026873723,-4.315228479061172,-3.575425489982267,-5.673640922896529,-5.025895442823844,-7.518932340707004,-7.54297256622788,83.20498023199802,-7.467608862739325,-4.163189525809529,-8.431265492779325,12.64233887471457,0
2025-03-30 11:46:25.845,0.7648559508786935,-2.1773081737257125,-1.9908154309956805,-3.5184252856231155,-5.305516979200065,-4.128924392247423,-3.37900291970529,-5.293087015053631,-5.26470280008713,-7.676777482169813,-7.592124907360315,74.59352545471566,-7.890706229572939,-4.523338298339674,-8.471201120941103,10.64174549990299,0
2025-03-30 11:46:25.849,0.5485021127462175,-1.983775344573409,-1.6247508055392457,-3.263397813930842,-5.71804099148717,-3.897992289962256,-3.1649815522700706,-4.825309461728822,-5.447729029135809,-7.709182654478679,-7.565386762281565,64.40764158187476,-8.126493164214532,-4.852186860015501,-8.392845145396725,8.555130953202271,0
2025-03-30 11:46:25.853,0.3681127844613651,-1.8160783923059856,-1.2710707721788603,-3.0025447417656848,-6.028044933024597,-3.6191611820129226,-2.9274310244540835,-4.2851839157646765,-5.562515794523811,-7.617550183707218,-7.461389664666939,53.12110901654346,-8.160012641371809,-5.128464456606385,-8.19944383362676,6.472198234933782,0
