Timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16
21:24:28.797,-376.545,347.685,615.4200000000001,-102.57000000000001,-36.660000000000004,-46.995000000000005,601.965,-54.795,164,4,-935,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,-224.835,98.47500000000001,328.96500000000003,-70.785,-29.835,-41.925000000000004,309.075,-29.25,168,4,-937,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,-369.135,363.48,607.62,-116.61,-42.315000000000005,-46.605000000000004,572.325,-61.035000000000004,109,-20,-944,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,-224.44500000000002,112.32000000000001,336.765,-76.44,-38.22,-38.415,308.88,-34.32,110,-20,-942,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,1.7550000000000001,-92.04,142.35,-12.285,-3.9000000000000004,-8.385,122.07000000000001,10.92,110,-17,-942,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,198.51000000000002,-194.805,44.655,44.07,25.545,19.11,29.64,44.655,110,-17,-942,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.798,363.48,-249.405,-24.18,95.55,58.305,40.95,-31.785,79.17,116,-17,-941,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,403.26,-154.44,92.235,110.76,70.005,53.04,112.515,85.02,105,-14,-937,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,274.95,63.375,325.65000000000003,80.145,59.865,48.945,330.915,65.13,99,-19,-938,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,400.53000000000003,-141.375,73.71000000000001,113.685,65.13,47.190000000000005,92.43,80.535,72,-27,-935,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,270.855,81.315,301.08,85.41,62.010000000000005,39.78,315.315,69.03,75,-25,-933,1472,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,89.31,240.435,472.095,34.71,33.93,23.400000000000002,475.995,32.175000000000004,72,-24,-938,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,-108.61500000000001,360.555,591.825,-29.835,2.9250000000000003,-6.63,595.725,-11.700000000000001,72,-24,-938,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.807,-322.33500000000004,462.93,700.0500000000001,-88.53,-26.325,-41.145,695.37,-55.77,70,-23,-931,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,-366.6,356.85,556.725,-107.055,-50.7,-62.595,520.65,-65.13,73,-21,-941,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,-221.91,103.35000000000001,292.695,-66.495,-40.17,-56.940000000000005,254.085,-40.755,67,-24,-942,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,-366.99,356.85,556.53,-100.425,-42.705,-59.67,525.915,-74.685,43,-19,-954,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,-219.76500000000001,121.095,301.27500000000003,-62.595,-31.200000000000003,-53.625,243.75,-52.455,49,-16,-945,1280,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,7.605,-82.485,86.97,1.17,0.0,-24.96,53.625,-11.895,49,-20,-943,1408,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,199.875,-187.59,-18.72,55.965,28.275000000000002,6.825,-32.565,27.885,47,-22,-942,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.810,362.31,-253.305,-70.59,103.545,60.84,35.295,-91.845,65.91,47,-22,-942,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.839,403.845,-158.535,40.755,118.95,77.22,51.675000000000004,49.92,77.22,45,-21,-929,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.839,279.63,49.92,263.64,85.41,68.25,45.045,270.075,57.330000000000005,42,-20,-930,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.839,426.855,-151.125,56.745000000000005,117.39,81.12,50.31,67.665,62.595,40,-24,-941,1344,-6389.76,-6389.76,-6389.76,-6389.76
21:24:28.839,301.47,63.96,280.21500000000003,78.19500000000001,76.245,46.605000000000004,285.87,38.025,32,-24,-937,1408,-6389.76,-6389.76,-6389.76,-6389.76
