timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
2025-03-03 13:08:32.554000,0.5797598232515913,-78.57564345361338,-74.31897732748213,-77.23688897287192,-28.72059677793147,-70.61723771400814,-61.607278027155296,-60.15277567178006,-41.73139636179948,-50.772065480658824,-61.18274876044334,-64.80933734909783,-53.68121392796311,-57.279155417840535,-65.78363716263756,-88.35691616317779
2025-03-03 13:08:32.558000,1.2756350908753646,-76.76317833610393,-72.62441571867559,-75.74504959129469,-28.02434005453556,-68.90648937500146,-59.7721170358628,-58.73793073572379,-40.23251020197517,-49.014727693985655,-59.433054054943206,-63.06751464421636,-51.130637429571465,-56.026925819136565,-63.022984615805534,-86.67152667533388
2025-03-03 13:08:32.562000,2.0534944230789027,-74.26188443179339,-70.26452916870713,-73.56016621769173,-26.921269482711644,-66.55508029951964,-57.40830710062547,-56.76829838230139,-38.39442583769278,-46.88094611050171,-57.30313497084626,-60.643887830096475,-48.02275215380261,-54.30406951197259,-59.88604441662731,-84.50304063680262
2025-03-03 13:08:32.566000,2.895183531521119,-71.0244714434909,-67.1904561255976,-70.64476342878963,-25.37298390253377,-63.52781126138547,-54.48153493589818,-54.20113168851025,-36.19091701181817,-44.34750880823068,-54.76276666379565,-57.55139340226325,-44.366616554665924,-52.07699263693201,-56.35923342083013,-81.84855550050307
2025-03-03 13:08:32.570000,3.7729859801989702,-67.0429226293706,-63.39175185283753,-67.00050381030835,-23.37108160039996,-59.824242821358055,-50.99035831118768,-51.02428637270337,-33.61246989986383,-41.41188590743762,-51.80034180570346,-53.821695183250064,-40.182156355487884,-49.33903945835274,-52.448603708212325,-78.72057351703492
2025-03-03 13:08:32.574000,4.665148983842576,-62.3431275445561,-58.89195626850725,-62.663379103149836,-20.939047491925173,-55.47491867287071,-46.96055362392835,-47.25337210250286,-30.668582968613272,-38.09077875287707,-48.41993696494195,-49.471287335331624,-35.47363420611746,-46.10766274253498,-48.174396247289046,-75.1209466089712
2025-03-03 13:08:32.578000,5.562482015210531,-56.96546657953488,-53.730462711099335,-57.68479565752978,-18.121043815787747,-50.526339110943255,-42.428824801566,-42.918262011458964,-27.375631735448483,-34.404839486592465,-44.62575694300127,-44.51105881469643,-30.243589152471547,-42.4066768899978,-43.55229447747023,-71.02649263503648
2025-03-03 13:08:32.582000,6.461355924999219,-50.95155656168112,-47.951033466329214,-52.11834117046013,-14.968427403862291,-45.029578579602635,-37.43238455516409,-38.05538672104184,-23.744219439393085,-30.36524265841454,-40.40887204902151,-38.980294789291335,-24.524667444599203,-38.25364900179152,-38.58069977270612,-66.39538824813758
2025-03-03 13:08:32.586000,7.355124684698049,-44.34823707758262,-41.60680179823135,-46.022382353944515,-11.536008786600748,-39.04045611861948,-32.0116331448734,-32.71307492589649,-19.779438391450793,-25.973221575268557,-35.74532058392249,-32.94524587200006,-18.376946009209142,-33.66300152426906,-33.241862125172794,-61.1715821736731
2025-03-03 13:08:32.590000,8.23750346291551,-37.21462077893476,-34.766211142732324,-39.464648088687156,-7.885645380742009,-32.621557919559955,-26.21427543435609,-26.95670086178181,-15.488502470781318,-21.225042137057205,-30.598541214274334,-26.45522698708951,-11.850166150467883,-28.65281143873385,-27.505873112862812,-55.27038553708277
