timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16,label
2025-02-23 14:26:22.077,8.151149582415057,3.4312303135076734,-3.4564248604583825,5.1358623858024925,-1.8922868008919649,3.098540463075267,3.2189956121063448,2.837992704684832,-1.5205004418133308,-2.2579829335338912,-3.4514556624505768,7.889656193172245,2.8888257763895857,-1.2097120395346754,-0.5291645374414397,5.021665663662224,5
2025-02-23 14:26:22.081,7.514494739533136,7.770822801927316,0.1332751815297094,8.658970626828058,0.756765905606618,7.185861645555914,7.065010788198106,5.911745710390649,2.00983459978464,1.3233816290721734,0.0413989209883164,11.350041948164067,5.699692109291763,2.4860431493052366,2.958153523970809,8.707588198948566,5
2025-02-23 14:26:22.085,6.869680767187082,11.324603373346685,3.1073056074763814,11.403899724709166,2.943214618188862,10.506954061416748,10.161228355968932,8.36272012837366,4.940674464954286,4.31356932033292,2.9282858495821724,13.999294671354528,7.715247775685341,5.51952761527659,5.8552663704803285,11.617446494567082,5
2025-02-23 14:26:22.089,6.251963016435702,14.194514345214984,5.548038295548579,13.467643750243608,4.696764798465937,13.163150176686734,12.592190296130635,10.274467481090587,7.328311428744278,6.775877328663428,5.267111580731404,15.977782826784406,9.05174518144421,7.957580968898328,8.238340956247292,13.851212955713155,5
2025-02-23 14:26:22.093,5.687172966954306,16.490490334974027,7.544192148867189,14.960487713307517,6.057784457743522,15.266552839340994,14.455689972666663,11.741641117247749,9.24128756346256,8.784578041758346,7.130315389309686,17.37230467128206,9.795984747071358,9.880216010745716,10.188930380348086,15.517136742949669,5
2025-02-23 14:26:22.097,5.191661584669084,18.318617788793937,9.179717896700971,15.993155001769836,7.070891669036223,16.929993428777383,15.853669274859309,12.860520156537945,10.749992233484784,10.413209066944262,8.593425074255384,18.25054410713356,10.033750476285007,11.368818209317835,11.78394939503136,16.721283600866098,5
2025-02-23 14:26:22.101,4.77494530162386,19.77451714464873,10.527277546176313,16.66808989768309,7.782340629977386,18.26045386608507,16.886151112264578,13.721752598296291,11.921526755567603,11.72874673586822,9.72871200050327,18.69887512936485,9.873665046654583,12.500823532724352,13.09219443424841,17.56527592752847,5
2025-02-23 14:26:22.105,4.442434522022795,20.94379895912469,11.649778569645306,17.078816808749842,8.241545439537239,19.35778928930339,17.650160776731095,14.40868611960626,12.821783554270628,12.793478862756835,10.606491387821077,18.81948294461321,9.438328947631303,13.351426728575076,14.177030510409969,18.14670024416323,5
2025-02-23 14:26:22.109,4.195639788696165,21.904249737727632,12.604659035285254,17.31254172312091,8.502133971817557,20.31395817930621,18.23900863603048,14.997520729656456,13.518180153817806,13.66751822472508,11.297464771308054,18.704833624899592,8.842598526721382,13.995278649888212,15.098224896504629,18.556096916448663,5
2025-02-23 14:26:22.113,4.031317883198183,22.724243791181344,13.444166265849992,17.44914863796202,8.619370240085859,21.20840109726982,18.73763757436149,15.554515357415749,14.076552721873805,14.405755216036804,11.869534518526487,18.43523837834189,8.192784777771642,14.503263628751103,15.908272479824172,18.87186089436836,5
2025-02-23 14:26:22.117,3.9427812848905774,23.458977787511397,14.212305620293062,17.557436876291245,8.646632996360978,22.1027372953927,19.216838710818013,16.131923594212463,14.554788609732952,15.05307957383195,12.38184107423699,18.11015477504877,7.607871226812837,14.937999929644654,16.647713718639647,19.159598071826636,5
2025-02-23 14:26:22.121,3.922971159207974,24.150705227023742,14.945123694694384,17.69505167133561,8.634614065482493,23.041335512322902,19.732365350457084,16.767916595286685,15.000716635597474,15.645220533284531,12.882919115639371,17.868878563465024,7.22613020734751,15.353728156111323,17.346197699803852,19.476980955313653,5
2025-02-23 14:26:22.125,3.965502129408438,24.83418447782047,15.676192448141215,17.912864383239807,8.63192990618808,24.05773268343781,20.3288623017212,17.490503310622955,15.454950003807346,16.21396717622284,13.412451107458809,17.857723346701174,7.172109379278762,15.79884642986963,18.02777401202886,19.876507696178905,5
2025-02-23 14:26:22.129,4.062015478754775,25.54100746022492,16.4399527405291,18.25659820269888,8.68343371193348,25.178968122236583,21.04173986194285,18.319356891730624,15.951969128130456,16.788693205371615,14.000144446767282,18.167969256844543,7.512523739117703,16.314522211489084,18.712960391252533,20.400255826088923,5
2025-02-23 14:26:22.133,4.199098411447535,26.29702553400232,17.266449836004213,18.760975319769425,8.825614394326104,26.421671019845785,21.892787923687283,19.261951525191467,16.515703832129237,17.390956390195637,14.660143451414152,18.810813827221125,8.249441172795668,16.928078489830305,19.414818906567653,21.07071248460777,5
2025-02-23 14:26:22.137,4.35912095936801,27.11534401888504,18.171632122358453,19.441159027429745,9.082608162024988,27.78358835680294,22.88419597061815,20.308379621747573,17.153865117600322,18.02775184038755,15.386683390492893,19.750310353148333,9.355214371235393,17.64710350565118,20.13428740864705,21.88646173011856,5
2025-02-23 14:26:22.141,4.526283900559029,27.993963723088974,19.15318228365344,20.290561160435768,9.467355722873055,29.240523418122425,23.999341152919307,21.43244083185712,17.858557732217474,18.691371228634463,16.15714812962391,20.95460523391731,10.813823966536017,18.460940337285173,20.861644794697312,22.82651294188961,5
2025-02-23 14:26:22.145,4.693124600540226,28.921873524456203,20.19417083024161,21.286339001376923,9.987037573158368,30.75212031470636,25.21050716271737,22.599313056799694,18.614378238348507,19.36659336327237,16.94161238007978,22.422168625100323,12.638224232781765,19.349189157112896,21.583704751587494,23.858543305399376,5
2025-02-23 14:26:22.149,4.858110920876928,29.88463881474625,21.26627307596695,22.393115865674687,10.644582619017514,32.26794309051227,26.483369693483347,23.77050216538984,19.404368483795327,20.035605073881367,17.709584254575105,24.162098815528957,14.848360253425431,20.2875010732144,22.28708060012182,24.941763706157413,5
2025-02-23 14:26:22.153,5.013408116596747,30.85968585337294,22.326446142826544,23.55833072283339,11.430860200057108,33.72567421497515,27.771967940345213,24.899534453099594,20.204743058910488,20.67253474987724,18.426828082276792,26.1405893346845,17.419854797840117,21.24264466081361,22.950496076217146,26.021493127920557,5
2025-02-23 14:26:22.157,5.135858103372821,31.8054311911197,23.31165870846593,24.70561799061728,12.314304619281724,35.04559350068183,29.010920521287087,25.92429788357465,20.974009279302773,21.23414800935604,19.04830580279513,28.242621895033647,20.24577988458656,22.16314111368774,23.533794191422995,27.0245938752928,5
2025-02-23 14:26:22.161,5.191428302701691,32.65702662669083,24.140391561263968,25.73706578851005,13.239111182665631,36.132051343732456,30.115716174020925,26.76716281885593,21.65026559924333,21.6601493091188,19.51887057814045,30.27853747110584,23.137558208291765,22.978428023359257,23.977276281396247,27.864775305238467,5
2025-02-23 14:26:22.165,5.147835949409476,33.333934028219,24.72318879494559,26.54629947792659,14.13338858608741,36.88565050267528,30.99327349477897,27.34542280843862,22.16001786187416,21.884621391827142,19.782406030215217,32.01197728253247,25.84862991385984,23.608557239337905,24.21269499578099,28.45412317834889,5
2025-02-23 14:26:22.169,4.98349740856012,33.752375508540325,24.975742891474447,27.033979067137725,14.91917776232843,37.2185943652349,31.55495816451012,27.58346977844737,22.428943102319305,21.847563431699268,19.789742209461007,33.18700848087349,28.105665720095192,23.975057645119232,24.175226556495048,28.711911147225987,5
2025-02-23 14:26:22.173,4.689228227799191,33.83406563987018,24.827676682446825,27.11780982084583,15.518577067415958,37.06402727137016,31.724825092692164,27.41941257538709,22.387361039923046,21.49957777616049,19.50025960940782,33.566722519473615,29.65256666881688,24.006765193994863,23.80971905271977,28.569616776109054,5
2025-02-23 14:26:22.177,4.268642762946408,33.511409504344435,24.228205011080764,26.738372280314376,15.858317586691424,36.37973325176351,31.444714547329145,26.809013196454437,21.97396011011609,20.804059487430443,18.88211756245957,32.985082054543184,30.299683781018697,23.643980497234843,23.074699938251623,27.976969708431664,5
2025-02-23 14:26:22.181,3.741097682692827,32.73529104239957,23.153780796951924,25.866526777498787,15.877686047439871,35.15322215280488,30.681505567239626,25.7326956820927,21.144142913644902,19.743202486926023,17.9173900586666,31.378882562510118,29.949792316678405,22.84629569313752,21.94939133095711,26.90970487054497,5
2025-02-23 14:26:22.185,3.143158027854388,31.48659059609576,21.61719933704708,24.512406508520264,15.539324941087694,33.409468571756605,29.43586699543774,24.20432396634174,19.881948320738918,18.32645182363527,16.610821862945315,28.78281884158101,28.5930960689662,21.602752631885696,20.442287136590924,25.37470921359413,5
2025-02-23 14:26:22.189,2.5233505669343472,29.78414328808965,19.671324377475106,22.728696832529565,14.836829493192736,31.213810973116225,27.745568597241668,22.274539997600183,18.207245376813606,16.593787342998134,14.99440565914356,25.313570883042168,26.29578186066374,19.9370494201402,18.59431570192564,23.409460920435148,5
2025-02-23 14:26:22.193,1.931392014769472,27.682573408363925,17.40272218621453,20.602857635088903,13.794939830015505,28.66451610495956,25.67923923967477,20.024759504917743,16.172524696364693,14.60980276192678,13.123380762688647,21.16551389082928,23.19735120643769,17.903849925534818,16.47322403400569,21.07739360897924,5
2025-02-23 14:26:22.197,1.4097916915477935,25.26367312871475,14.919521555015605,18.24340487336608,12.465110122084685,25.880000856286976,23.325707101631583,17.55671675331615,13.853689458710331,12.453674034377777,11.068608157587695,16.607385760328377,19.50557376786976,15.581077836708957,14.164389440023529,18.46341057420197,5
2025-02-23 14:26:22.201,0.9933589580221104,22.63037220637948,12.342467377855922,15.77042302905364,10.921960894973674,22.99008901823789,20.78742957121006,14.985294302663434,11.343508112279109,10.212777011612406,8.91277644656843,11.955722275701504,15.473379635893927,13.065192906864752,11.765092147930696,15.670348400743697,5
2025-02-23 14:26:22.205,0.7126622119332415,19.90477980666311,9.801218283553386,13.31239055658857,9.261512526970716,20.13283539991121,18.178975905323703,12.4352347284571,8.749762454245527,7.981230752464434,6.750547702016248,7.528520544001405,11.365541035086771,10.469658218792818,9.382594504612706,12.813757953549556,5
2025-02-23 14:26:22.209,0.5948601851798255,17.22375748457346,7.429574842706422,11.002114464674856,7.597141848410231,17.449963560961358,15.623937126886066,10.035575183605884,6.192867645648036,5.858313347601221,4.686141848547676,3.6230937358827062,7.446944792050176,7.921123966147616,7.130501098012173,10.015335005642546,5
2025-02-23 14:26:22.213,0.6597857289582286,14.728056826506762,5.355261830134621,8.966533090443862,6.049756915977333,15.076133332479571,13.246083176264497,7.908531575629643,3.7982941966716073,3.942648427656164,2.824666029427601,0.5308422124833388,3.992569416314759,5.549869263302213,5.119926920536176,7.397281691645347,0
2025-02-23 14:26:22.217,0.9127321637619528,12.54815289802952,3.687310977446115,7.31356077708908,4.733457752361212,13.125267714884428,11.157958195754926,6.157003374182935,1.6845912110423962,2.323611759507191,1.2611150081104845,-1.4710303077642652,1.2705522069492523,3.477070070344742,3.448715263608705,5.076578635354895,0
2025-02-23 14:26:22.221,1.339085446097259,10.793006358177363,2.5070863444419462,6.123047339227999,3.7421827637979255,11.680846190186037,9.452729211855845,4.857176915601203,-0.047735059741624,1.0746363888076993,0.0729788230266652,-2.1880118971288662,-0.5199785166349483,1.8044416172978075,2.1944135331155312,3.1571759849722447,0
2025-02-23 14:26:22.225,1.9058319596644488,9.544327980361878,1.8651159264592048,5.444339443887561,3.141433378385126,10.792810008062672,8.200328062179278,4.057167713278854,-1.322376313974423,0.250198935501637,-0.6830350652900132,-1.5818571012444207,-1.3051184511674565,0.6086748661876382,1.4119464481761572,1.7211879792379774,0
2025-02-23 14:26:22.229,2.568770881470108,8.853401512675143,1.7807824108326584,5.2965898474408055,2.9644120358253985,10.477381461519656,7.443865127217405,3.776512922764137,-2.089867670224565,-0.1162005366700974,-0.9739738582821732,0.2280136260091746,-1.1286548188304966,-0.0615884063423721,1.1319561048531204,0.8227369614054447,0
2025-02-23 14:26:22.233,3.280564259871538,8.73806566636519,2.2423274165424227,5.668761100858271,3.210940705625697,10.716740884188988,7.1951252322310255,4.003982612004031,-2.3298114526290816,-0.0148107243943746,-0.7943750865582156,3.036821651685557,-0.090549821776197,-0.1881771899332288,1.3576654510330517,0.4870854834164689,0
2025-02-23 14:26:22.237,3.995937229806722,9.181641187669328,3.208312207787153,6.521024742062381,3.849131348438388,11.460954799821348,7.433216391398691,4.6981024264688935,-2.051887074794951,0.5387957400126708,-0.1674692245326427,6.619987927638188,1.6970219388908314,0.2160282395765082,2.063104513004104,0.7127559384381338,0
2025-02-23 14:26:22.241,4.673808759280329,10.136660786141016,4.613021244799232,7.790354585048077,4.820237782444941,12.63553555591777,8.109522063115001,5.794270062805339,-1.2927753551156798,1.5058197753910558,0.8589664391463218,10.73079518580606,4.09587031204534,1.1101136213708471,3.196045538577615,1.4720880452764398,0
2025-02-23 14:26:22.245,5.278272569485048,11.532460823143303,6.375018343646721,9.399221456165863,6.046329324242992,14.152413463535748,9.156443302452026,7.214879284126779,-0.1095865382120131,2.8292301185956195,2.22031567280587,15.065412178151458,6.910299441054495,2.430886658543021,4.684688284127487,2.7097075497212217,0
2025-02-23 14:26:22.249,5.77947598609417,13.28176482120909,8.403799821548636,11.262158028885874,7.438869748674547,15.917615662339134,10.494026863764956,8.8757178415597,1.4255927926757828,4.437760234635729,3.841308031855186,19.272953941552853,9.89741700329671,4.098055060352106,6.443961241238145,4.343131266376042,0
2025-02-23 14:26:22.253,6.156163429563038,15.28509923864197,10.60295782618698,13.288399427726398,8.907029938902832,17.834002717022024,12.033488164773065,10.688538597527907,3.228631371161426,6.248210072567826,5.639346802808178,23.035306414975143,12.830306722226512,6.018097413026783,8.380341788088069,6.270882698926314,0
2025-02-23 14:26:22.257,6.399364336350859,17.43710637551268,12.87474414427931,15.385258896115204,10.366159225134997,19.80476447316264,13.682681635104707,12.565547576798206,5.207942516679659,8.170337272902756,7.529136992552249,26.15237491985622,15.559989560007995,8.090161182339628,10.39818530954628,8.387287265344746,0
2025-02-23 14:26:22.261,6.512008625079369,19.63558919370792,15.128227660294026,17.465066292918262,11.74493974507108,21.740934465434464,15.355313467830136,14.4275256684,7.272279288463365,10.1155707142045,9.430213132492986,28.542269992994648,18.00937674855762,10.214681247338014,12.407846405903149,10.593854198911616,0
2025-02-23 14:26:22.265,6.504263598362518,21.78904174536564,17.28655543647428,19.45223737365815,12.988268832059472,23.56894592182586,16.979275726154277,16.210717730111895,9.33747636496695,12.00488155492032,11.273007573674668,30.162190442005056,20.113184641246026,12.300428902971705,14.331323095202112,12.799873887038029,0
2025-02-23 14:26:22.269,6.390029763298059,23.81894925863385,19.28859675538202,21.285865793910386,14.055509345676157,25.23249228363429,18.49905540968508,17.86709536465646,11.328352975631756,13.771665445669576,12.999293866885887,30.954555023469105,21.787475524674083,14.266604386108254,16.10270569136922,14.917726122803268,0
2025-02-23 14:26:22.273,6.186891834025837,25.65844396741749,21.086249719364908,22.91847787312853,14.917855017770968,26.68901998592508,19.87320921399595,19.35939986216526,13.177752918301904,15.361431821303926,14.55938509710784,30.882197768888165,22.966849988339582,16.04280805182034,17.666918999335646,16.86397525420973,0
2025-02-23 14:26:22.277,5.918010018445075,27.253400884237635,22.64346699432425,24.316351199748905,15.559180664285137,27.90799166995343,21.07349798007344,20.658665374458774,14.828407479974825,16.73371261658788,15.912855155296072,29.99968936242125,23.65722510013627,17.572756192452154,18.982654634989437,18.569364900665647,0
2025-02-23 14:26:22.281,5.611338044830724,28.56779442582381,23.939278522071607,25.46304273219472,15.979291437257542,28.874249682230214,22.08805094463688,21.74687201064145,16.238789379960103,17.866902726968373,17.03428051122574,28.463797753298547,23.93375842075146,18.82117356910805,20.028830828741494,19.988514865439196,0
2025-02-23 14:26:22.285,5.29313332989965,29.586969806265568,24.969495687829905,26.360492925195697,16.1941633061578,29.59004866130965,22.92229175328538,22.618274224609024,17.386816889891623,18.76012785102051,17.917390103529957,26.466051939472464,23.884968564861506,19.776945587928616,20.80732631568176,21.09978563981462,0
2025-02-23 14:26:22.289,4.981230852216974,30.31355382254416,25.742057827594277,27.022882902216505,16.230852972839447,30.06977653052101,23.592558815485123,23.274709629008264,18.26632730683389,19.427670062098255,18.571638409605544,24.16929677322064,23.570928490930097,20.448755946719498,21.33762410178323,21.89843998965652,0
2025-02-23 14:26:22.293,4.684933075944574,30.75962453022007,26.268966922164207,27.466846084588937,16.120185776398323,30.331226419496264,24.116416602680403,23.719349770383594,18.87996817963218,19.889380456280332,19.013970940838878,21.708669264726243,23.0326624681363,20.856553515079263,21.64714940114881,22.393155276008976,0
2025-02-23 14:26:22.297,4.409885505618183,30.94267586504685,26.562299225197425,27.706410374868064,15.892071149854752,30.391228836785604,24.50737835360537,23.95612742881872,19.236526040463268,20.16528226727989,19.264470151954256,19.222814827033368,22.31818313166939,21.025874018991825,21.765291362103365,22.60905782346339,0
2025-02-23 14:26:22.301,4.162091669928064,30.88767547094671,26.637425851117204,27.756098906161103,15.575159649267391,30.267537046806183,24.776821431051093,23.99529261961334,19.354444666533848,20.27760532245826,19.349125054022988,16.856377790364515,21.483527511193127,20.98823225108373,21.723983442634346,22.59051762639168,0
2025-02-23 14:26:22.305,3.948586644520282,30.63015126737629,26.518675096214206,27.636962885393118,15.197507063511534,29.982296551171263,24.938780247738094,23.85819246181135,19.26510706547564,20.25432690842003,19.30307751561925,14.731203569140805,20.575398413898757,20.782529559353065,21.559139644444265,22.396354151478626,0
2025-02-23 14:26:22.309,3.775528987558206,30.213578227238347,26.239750199200472,27.37749634509809,14.784138191662262,29.56152888048294,25.010976008558327,23.5748575996185,19.009657016489708,20.126981591552067,19.1671884642516,12.931018283070609,19.630189408706777,20.4508870226263,21.30711815145373,22.08912933528596,0
2025-02-23 14:26:22.313,3.646268277140094,29.68133294345993,25.8378511446801,27.00819003164951,14.3528274061992,29.03041143991853,25.01145533948552,23.17641323801292,18.63122220530369,19.924275005858487,18.980287061197178,11.524595401671544,18.699454247242517,20.03084352239792,20.998701857127458,21.72728109150285,0
2025-02-23 14:26:22.317,3.562739074930656,29.07148726700612,25.34909025169941,26.5572545461197,13.914031252850268,28.410668545437403,24.957314920790413,22.69102772694678,18.17123340742476,19.670460911403968,18.776346289746176,10.601232838171354,17.875175591419257,19.55317124918471,20.65844625065381,21.36603600269865,0
2025-02-23 14:26:22.321,3.5288595855063947,28.419498764712117,24.810361845456804,26.05298415284581,13.477181293974336,27.72436205055472,24.8685034296235,22.14722377157389,17.67369691402509,19.391610914709563,18.58972835134365,10.275715084944864,17.28487295119956,19.0488225359432,20.311158930279504,21.06263823873713,0
2025-02-23 14:26:22.325,3.548855103330097,27.76257536848854,24.26227531500404,25.527471173940583,13.05695129017046,26.99859617777523,24.770347383972325,21.57810947502425,17.18901886763852,19.120537220159896,18.4595529365418,10.645544918168545,17.050105163489725,18.55553593122701,19.986643273273938,20.874580967020258,0
2025-02-23 14:26:22.329,3.619083573425841,27.136640468520408,23.745102149458887,25.01330550285815,12.671838638556448,26.262717470199235,24.68826321386228,21.018942828648694,16.76780057373662,18.891603128515666,18.42389618791223,11.731419473878496,17.236604976262825,18.11350554489621,19.71492034000536,20.84750295299262,0
2025-02-23 14:26:22.333,3.7231038041616062,26.567315459699973,23.28927980964233,24.534547226282097,12.336744924723687,25.53943614955252,24.63814878716064,20.49979969382572,16.44827754636834,18.730211611919056,18.507655740192305,13.45534329187207,17.836087474772427,17.7535006387839,19.51634870903509,21.00322569066844,0
2025-02-23 14:26:22.337,3.837444046129092,26.065281509818856,22.909935273062302,24.10149654341624,12.058228273531633,24.83996206737169,24.62226530287638,20.04194268194172,16.249881240552785,18.648576551816795,18.71624354272027,15.667807434626608,18.78370039317576,17.490483474610407,19.397150026359565,21.338620524254672,0
2025-02-23 14:26:22.341,3.9432687345736097,25.631571271700345,22.610125490197213,23.714513769064173,11.836613344045714,24.16844731294972,24.63444024724781,19.661357803508103,16.178248736257107,18.65140390680832,19.03998719431352,18.19021496484195,19.98680958512698,17.328657883930727,19.35388003313601,21.833798798707942,0
2025-02-23 14:26:22.345,4.032701683734789,25.26647735502936,22.387403728059148,23.371414324431257,11.67027663218539,23.52972139967293,24.667700801663862,19.37272073742434,16.23353600691923,18.74321294817925,19.46180455457904,20.842725046543208,21.345947402744432,17.270176894917032,19.379951531131116,22.459561264502423,0
2025-02-23 14:26:22.349,4.103667165942575,24.97166179944235,22.235878025590488,23.069107778295614,11.555046746807475,22.93100583877595,24.715312176574077,19.185997821488893,16.410419440347265,18.927237211190064,19.95885343113036,23.44907522377814,22.758504211876115,17.316463014209038,19.46600055432208,23.17769322857728,0
2025-02-23 14:26:22.353,4.150852491816184,24.744491295199133,22.14333920526543,22.798671738869352,11.479121504172614,22.377215226295423,24.76578296831195,19.09843691037437,16.69005344464403,19.197263894066097,20.498825734230557,25.83405665925037,24.11381371532051,17.4621220524967,19.59545265494811,23.93867430595821,0
2025-02-23 14:26:22.357,4.164630199055216,24.57391481480734,22.090302997511145,22.54252836720088,11.421276615608898,21.86835608593506,24.800835960741853,19.09205988922047,17.03595750001492,19.533223648816342,21.039298159367288,27.83103899488972,25.293612745655786,17.691296352804994,19.743985348572885,24.685129273857857,0
2025-02-23 14:26:22.361,4.137014418253433,24.44368325941778,22.055139166312845,22.27916484754478,11.35602550449115,21.4036605599567,24.8005069439551,19.139895348405204,17.40035503597162,19.90535561726601,21.53367514095561,29.292838614007483,26.175803646232065,17.981111900760038,19.885999062232383,25.3606851100353,0
2025-02-23 14:26:22.365,4.065439270420592,24.33791594012924,22.020816014058404,21.990409524405205,11.260414602569051,20.986814651686178,24.74926701879106,19.213716371641727,17.73405918991353,20.28021564710477,21.9382382740078,30.099960084634603,26.640714637488784,18.30607789659843,20.00119818124685,25.91648531616117,0
2025-02-23 14:26:22.369,3.9511133670529945,24.241440222768045,21.97604140231916,21.66316416203261,11.11627334589283,20.624562494099628,24.63615523004481,19.28615055750839,17.99088616631014,20.62105904250143,22.214417500139152,30.17514110997564,26.5873804597232,18.637022426415463,20.07452428969044,26.31204092391549,0
2025-02-23 14:26:22.373,3.796475867816708,24.135697480786984,21.91084371785472,21.28546696181136,10.9087584872937,20.319613822604865,24.45068770506092,19.328769490251386,18.127382460681048,20.88510816656574,22.32799935946586,29.50185812378688,25.956864435706297,18.93747919120516,20.091879841707183,26.515093941829207,0
2025-02-23 14:26:22.377,3.606080710882228,23.99828201066492,21.814291044719067,20.84486587447492,10.626797075954414,20.066374140091323,24.182149351337205,19.31333050074756,18.105427678683814,21.02626176692038,22.25170637475427,28.12562716295267,24.74401113396331,19.16554151141024,20.0390205148126,26.50418205628019,0
2025-02-23 14:26:22.381,3.38949748692078,23.809598142536217,21.678625520177764,20.33330603821289,10.2676995687039,19.853862839630644,23.824536341067414,19.218450076212243,17.900187411582362,21.005339100130318,21.97253070373834,26.13215994870808,22.989236194101576,19.28284100436593,19.90599316122224,26.271937170685256,0
2025-02-23 14:26:22.385,3.1630963978757163,23.56099962590452,21.504860356013648,19.7533979315142,9.842668573247089,19.67115063263724,23.381454180251087,19.035860152968503,17.508028253102772,20.801333793147183,21.498259049606244,23.63946685980252,20.778316201131844,19.264351384896106,19.69253298415684,25.827947999045964,0
2025-02-23 14:26:22.389,2.9491117301859324,23.257570825206813,21.30352524970493,19.11971948103063,9.378719133874403,19.50955615987337,22.86600482700563,18.770551613392342,16.948865885356334,20.416857701030963,20.85820214264043,20.83188064857282,18.27047022163665,19.103257466041956,19.409084298074543,25.202149350181017,0
2025-02-23 14:26:22.393,2.769791353409814,22.914667022916408,21.09095028520311,18.454767737180124,8.914626046733906,19.36175846099261,22.29679531282619,18.43572261810782,16.26209380250251,19.875653147227126,20.09791980140741,17.981628292007176,15.707971699196015,18.810006542821363,19.07285764168775,24.445505696418756,0
2025-02-23 14:26:22.397,2.638146928037339,22.552459130412736,20.88588175466789,17.783815619506747,8.492687350427799,19.22171038762265,21.694153277233852,18.04758487281232,15.499372982980828,19.215272994760387,19.27149438893462,15.38417285580798,13.354426335478747,18.40816343937951,18.70333687316404,23.62298569304704,0
