timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,X,Y,Z,TEMP
2025-08-21 15:50:06.747000,-2.384873623498563e-07,-4.44453720742914e-06,-4.791427916301658e-06,-2.168066930453239e-06,-1.9078988987988503e-06,-3.642352443161441e-06,-1.7387896782234977e-05,-6.265713429009861e-06,3.891402182864788e-06,-1.3675499099781969e-05,-0.00010451194433979716,0.0001423141369733408
2025-08-21 15:50:06.748000,-2.298750539104596e-06,-4.649650018875907e-05,-5.123755502172151e-05,-2.152844255344636e-05,-2.025454187302655e-05,-3.864805205822838e-05,-0.0001858096032787691,-6.657934964353189e-05,4.175391607299042e-05,-0.0001467351907707949,-0.001121390888817457,0.0015270003592407926
2025-08-21 15:50:06.749000,-9.539060081060652e-06,-0.00024292529108409087,-0.00027468766537222625,-0.00010495716099740295,-0.00010739739330721696,-0.00020492239678596459,-0.000996562669661223,-0.0003544499315567489,0.0002239002562731469,-0.0007894765656009197,-0.006040973948888467,0.008217831586362422
2025-08-21 15:50:06.750000,-1.9335445312520674e-05,-0.0008598228345264076,-0.0010000667144567871,-0.00033934863237214326,-0.00038576115978860903,-0.0007358381920866114,-0.0036349995749658127,-0.0012809531610103256,0.0008140481778260981,-0.002887362765402671,-0.022138591890104458,0.03006586488579404
2025-08-21 15:50:06.751000,2.074177395186354e-06,-0.002355078278171853,-0.002819142743493679,-0.0008268937364169563,-0.001072189137695315,-0.002042977802528761,-0.010285747021465593,-0.003586124902213113,0.002292628029493956,-0.008192704191009927,-0.06295644723351393,0.08533563572256926
2025-08-21 15:50:06.752000,0.00016265345674453788,-0.005385675831310474,-0.006628209654486661,-0.0016264036831076223,-0.0024888620055196387,-0.004731931868421565,-0.024330146800317896,-0.008386426215174183,0.005396885388859838,-0.0194419927638606,-0.14969361855658914,0.2025355372261473
2025-08-21 15:50:06.753000,0.0006940929395636783,-0.01078986407058862,-0.01362644088998252,-0.002677127265554845,-0.005067568238140355,-0.009596792206615582,-0.05043382628744921,-0.01718460150991451,0.011141513697772878,-0.04045828842352176,-0.3119674262281145,0.4214196047024048
2025-08-21 15:50:06.755000,0.0019895943319403054,-0.019559548140780904,-0.025288784718743417,-0.003724473056046512,-0.009358967732400908,-0.017602018282294667,-0.09454291247968859,-0.03184986379957721,0.02082517286819856,-0.07618908702257436,-0.5880411909078422,0.7932565521956144
2025-08-21 15:50:06.757375,0.0046166109841186565,-0.03281455390585874,-0.04332403506135392,-0.004261045367550706,-0.016053825549532594,-0.02985513058567357,-0.1638050748801302,-0.05457048855858562,0.03602613222317737,-0.13268867745121302,-1.0246080803166369,1.380501981222135
2025-08-21 15:50:06.759750,0.009307439934935813,-0.05177595473699398,-0.06961574629940757,-0.003480171740919088,-0.02601420364797775,-0.04756987672806594,-0.2664256466658771,-0.08777802543835439,0.05858580839350839,-0.21705199570448758,-1.6762148182536938,2.2560518417611175
2025-08-21 15:50:06.762125,0.01693926930390686,-0.07772087230440947,-0.1061331946213395,-0.00022098676500054783,-0.04031630726123533,-0.07201070946024858,-0.41144975310110454,-0.13403307424883912,0.09057340530642165,-0.33730403612353876,-2.6044079060059597,3.5021905561999884
2025-08-21 15:50:06.764500,0.028508421592121934,-0.11190704044627299,-0.15480552355650443,0.007110303019885,-0.06031460651535202,-0.1044066947783437,-0.6084579207603021,-0.1958640101897189,0.13422921657357328,-0.5022530787944343,-3.8766796257197984,5.209273920531037
2025-08-21 15:50:06.766875,0.04509905716967056,-0.15547722001248263,-0.2173768555874718,0.020628368652971824,-0.08772242273465754,-0.14584241879184995,-0.8672043109175025,-0.27557775797219264,0.1918958359301714,-0.7213208302468853,-5.565275016521484,7.474187476015676
2025-08-21 15:50:06.769250,0.06785065417889563,-0.20936469584352219,-0.29527423170314765,0.043036829473919944,-0.12468269148398316,-0.1971517886887186,-1.1972572115872535,-0.37508048893821117,0.26594963545390077,-1.0043600511746074,-7.745903691814829,10.398642335393621
2025-08-21 15:50:06.774000,0.0979302038678694,-0.27421453250172984,-0.3895059506404685,0.07766237612729664,-0.17380315338405466,-0.25883242330831924,-1.6076779825770864,-0.4957312479436791,0.3587383158639302,-1.3614662703401803,-10.496391537907558,14.087371183411996
2025-08-21 15:50:06.774125,0.13651177211926319,-0.3503248199768668,-0.5005901294068966,0.12845660391119562,-0.2381475956135523,-0.33098203623777617,-2.10674484341448,-0.638231381591549,0.47252581266363236,-1.8027899893568529,-13.89530929637128,18.646279174831506
2025-08-21 15:50:06.774250,0.1847618019032971,-0.43760586257668965,-0.6285084168079332,0.1999692282154103,-0.3211928362860287,-0.4132540825685953,-2.7017233294674226,-0.8025485593250666,0.609444898946529,-2.3383565734778777,-18.020615299217187,24.180597027427616
2025-08-21 15:50:06.774375,0.2438259125609818,-0.5355552454583259,-0.7726803008651142,0.29729351568823853,-0.426769154873474,-0.5048320330759151,-3.398686322731341,-0.9878761223153361,0.7714560822426294,-2.9778979642193226,-22.948334378812437,30.793076731750055
2025-08-21 15:50:06.774500,0.3148132062284779,-0.6432499789267728,-0.9319559055415425,0.4259869635289822,-0.5589971492089195,-0.6044224334025345,-4.2023798307018785,-1.1926264703649534,0.9603108737215816,-3.7306945460606213,-28.751281086049055,38.58226395249013
2025-08-21 15:50:06.774625,0.3987769533769603,-0.759355172508611,-1.1046267407674013,0.5919765771545589,-0.7222236831750902,-0.7102654238116031,-5.116123773019038,-1.4144528988112408,1.1775190555339599,-4.605423675782787,-35.49784336040994,47.64086824154533
